SrcIP,DstIP,SrcPort,DstPort,SNI,OrgName,JA3hash,JA4hash,AppName,Type,JA3Shash,JA4Shash,Filename,Version,JA4X1,Issuer1,Subject1,JA4X2,Issuer2,Subject2,JA4X3,Issuer3,Subject3
192.168.66.2,131.253.33.254,51955,443,a-ring-fallback.msedge.net,Microsoft Corp; MICROSOFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,150.171.22.254,50745,443,ln-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,150.171.22.254,51347,443,ln-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,150.171.27.254,51451,443,ax-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,0f14538e1c9070becdad7739c67d6363,t1206h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,150.171.27.254,51843,443,ax-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,2fe9b0e731d3d41b2b84e8e1d6186836,t1204h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,150.171.40.254,51629,443,spo-ring-fallback.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,150.171.69.254,51171,443,mcr-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,0f14538e1c9070becdad7739c67d6363,t1206h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,150.171.69.254,51709,443,mcr-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,2fe9b0e731d3d41b2b84e8e1d6186836,t1204h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,152.199.19.161,51348,443,fp-vp.azureedge.net,Edgecast Inc.; VZ,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,7912c017d6a5b5991507cf3b31e9fed5,t1206h2_c030_71e9615128b3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_44440d41940c,CN=DigiCert Global Root CA; ON=www.digicert.com,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,None,None,None
192.168.66.2,152.199.19.161,51844,443,fp-vs-nocache.azureedge.net,Edgecast Inc.; VZ,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,7912c017d6a5b5991507cf3b31e9fed5,t1206h2_c030_71e9615128b3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_44440d41940c,CN=DigiCert Global Root CA; ON=www.digicert.com,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,None,None,None
192.168.66.2,152.199.21.118,51362,443,static-ecst.licdn.com,Edgecast Inc.; VZ,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,8bbf7dbf314804f4af46e79d3cebb3bf,t1206h2_c02f_71e9615128b3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_7bf9a7bf7029,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,CN=DigiCert Inc; ON=LinkedIn Corporation,7d5dbb3783b4_a373a9f83c6b_44440d41940c,CN=DigiCert Global Root CA; ON=www.digicert.com,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,7d5dbb3783b4_7d5dbb3783b4_f269f029c206,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root CA
192.168.66.2,172.202.64.254,51107,443,arc-ring.msedge.net,Microsoft Limited; UK-MICROSOFT-20000324 (GB),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,0f14538e1c9070becdad7739c67d6363,t1206h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,172.202.64.254,51497,443,arc-ring.msedge.net,Microsoft Limited; UK-MICROSOFT-20000324 (GB),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,2fe9b0e731d3d41b2b84e8e1d6186836,t1204h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,172.204.88.44,51617,443,e5d79805f5aeac0fdc6484272ced5518.azr.footprintdns.com,Microsoft Limited; UK-MICROSOFT-20000324 (GB),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,None,None,None
192.168.66.2,20.140.151.75,51845,443,fp-afd.azureedge.us,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,5311d65cbc4513b3a931887511930625,t1206h2_c030_4bc0b686e018,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_44440d41940c,CN=DigiCert Global Root CA; ON=www.digicert.com,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,7d5dbb3783b4_7d5dbb3783b4_f269f029c206,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root CA
192.168.66.2,20.194.51.173,50766,443,486a47656eaf1f090010b651f032b396.azr.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,20.46.115.77,51892,443,cdf6efd49d2c70f02605df4f8c80a406.azr.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,204.79.197.222,51649,443,1698888fcd3e85e8bdd93cc1ebdb2554.clo.footprintdns.com,Microsoft Corporation; ECN-NETWORK,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,4.150.240.254,50747,443,arm-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,0f14538e1c9070becdad7739c67d6363,t1206h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,4.150.240.254,51784,443,arm-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,2fe9b0e731d3d41b2b84e8e1d6186836,t1204h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,52.108.8.254,51070,443,wac-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,52.113.196.254,51142,443,teams-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,52.123.128.254,51361,443,dual-s-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,52.240.156.206,52070,443,6f763e6a89412f1e97e91a6b5520408e.azr.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,None,None,None
192.168.66.2,88.221.92.166,50744,443,www.bing.com,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,42ec7b1db61428bf1cc6e01b9ef02b04,t1206h2_c02c_e1dda4771ae8,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure ECC TLS Issuing CA 05; ON=Microsoft Corporation,CN=r.bing.com; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G3,None,None,None
